TABLE_NAME,INDEX_NAME,INDEX_TYPE,IS_UNIQUE,IS_PRIMARY_KEY,COLUMN_NAME,KEY_ORDINAL,IS_INCLUDED_COLUMN
PROJ_DIST_DETAIL,X_PRJ_DST_DET_1,NONCLUSTERED,NO,NO,SOURCE_TYPE,1,NO
PROJ_DIST_DETAIL,X_PRJ_DST_DET_1,NONCLUSTERED,NO,NO,SOURCE_TRANS_ID,2,NO
PROJ_DIST_DETAIL,X_PRJ_DST_DET_2,NONCLUSTERED,NO,NO,SOURCE_TYPE,1,NO
PROJ_DIST_DETAIL,X_PRJ_DST_DET_2,NONCLUSTERED,NO,NO,SOURCE_ID,2,NO
PROJ_DIST_DETAIL,X_PRJ_DST_DET_2,NONCLUSTERED,NO,NO,SOURCE_LOT_ID,3,NO
PROJ_DIST_DETAIL,X_PRJ_DST_DET_2,NONCLUSTERED,NO,NO,SOURCE_SPLIT_ID,4,NO
PROJ_DIST_DETAIL,X_PRJ_DST_DET_2,NONCLUSTERED,NO,NO,SOURCE_SUB_ID,5,NO
PROJ_DIST_DETAIL,X_PRJ_DST_DET_3,NONCLUSTERED,NO,NO,SOURCE_TYPE,1,NO
PROJ_DIST_DETAIL,X_PRJ_DST_DET_3,NONCLUSTERED,NO,NO,SOURCE_ID,2,NO
PROJ_DIST_DETAIL,X_PRJ_DST_DET_3,NONCLUSTERED,NO,NO,SOURCE_LINE_NO,3,NO
PROJ_DIST_DETAIL,X_PRJ_DST_DET_4,NONCLUSTERED,NO,NO,PROJECT_SUMMARY_ID,1,NO
PROJ_DIST_DETAIL,X_PRJ_DST_DET_4,NONCLUSTERED,NO,NO,CURRENCY_ID,2,NO
PROJ_INFO_BINARY,PK_PROJ_INFO_BINARY,CLUSTERED,YES,YES,PROJECT_ID,1,NO
PROJ_INFO_BINARY,PK_PROJ_INFO_BINARY,CLUSTERED,YES,YES,TYPE,2,NO
PROJ_SUMM_BURD_AMT,PK_PROJ_SUMM_BURD_AMT,CLUSTERED,YES,YES,PROJECT_SUMMARY_ID,1,NO
PROJ_SUMM_BURD_AMT,PK_PROJ_SUMM_BURD_AMT,CLUSTERED,YES,YES,COST_CATEGORY_ID,2,NO
PROJECT_BASELINE,PK_PROJECT_BASELINE,CLUSTERED,YES,YES,WORKORDER_BASE_ID,1,NO
PROJECT_BASELINE,PK_PROJECT_BASELINE,CLUSTERED,YES,YES,WORKORDER_SPLIT_ID,2,NO
PROJECT_BATCH_LINK,PK_PROJECT_BATCH_LINK,CLUSTERED,YES,YES,SITE_ID,1,NO
PROJECT_BATCH_LINK,PK_PROJECT_BATCH_LINK,CLUSTERED,YES,YES,SOURCE_BATCH_ID,2,NO
PROJECT_BUDGET,PK_PROJECT_BUDGET,CLUSTERED,YES,YES,WORKORDER_TYPE,1,NO
PROJECT_BUDGET,PK_PROJECT_BUDGET,CLUSTERED,YES,YES,WORKORDER_BASE_ID,2,NO
PROJECT_BUDGET,PK_PROJECT_BUDGET,CLUSTERED,YES,YES,WORKORDER_LOT_ID,3,NO
PROJECT_BUDGET,PK_PROJECT_BUDGET,CLUSTERED,YES,YES,WORKORDER_SPLIT_ID,4,NO
PROJECT_BUDGET,PK_PROJECT_BUDGET,CLUSTERED,YES,YES,WORKORDER_SUB_ID,5,NO
PROJECT_BUDGET,PK_PROJECT_BUDGET,CLUSTERED,YES,YES,SEQUENCE_NO,6,NO
PROJECT_BUDGET,PK_PROJECT_BUDGET,CLUSTERED,YES,YES,DEPARTMENT_ID,7,NO
PROJECT_BUDGET,PK_PROJECT_BUDGET,CLUSTERED,YES,YES,COST_CATEGORY_ID,8,NO
PROJECT_BUDGET,X_PROJ_BUDGET_1,NONCLUSTERED,NO,NO,COST_CATEGORY_ID,1,NO
PROJECT_CEILING,PK_PROJECT_CEILING,CLUSTERED,YES,YES,PROJECT_ID,1,NO
PROJECT_CEILING,PK_PROJECT_CEILING,CLUSTERED,YES,YES,TYPE,2,NO
PROJECT_CEILING,PK_PROJECT_CEILING,CLUSTERED,YES,YES,COST_CATEGORY_ID,3,NO
PROJECT_CEILING,PK_PROJECT_CEILING,CLUSTERED,YES,YES,BASE_CATEGORY_ID,4,NO
PROJECT_CEILING,PK_PROJECT_CEILING,CLUSTERED,YES,YES,CLIN,5,NO
PROJECT_DIST,PK_PROJECT_DIST,CLUSTERED,YES,YES,PROJECT_ID,1,NO
PROJECT_DIST,PK_PROJECT_DIST,CLUSTERED,YES,YES,SOURCE_TYPE,2,NO
PROJECT_DIST,PK_PROJECT_DIST,CLUSTERED,YES,YES,SOURCE_ID,3,NO
PROJECT_DIST,PK_PROJECT_DIST,CLUSTERED,YES,YES,DIST_NO,4,NO
PROJECT_DIST,PK_PROJECT_DIST,CLUSTERED,YES,YES,ENTRY_NO,5,NO
PROJECT_DIST,PK_PROJECT_DIST,CLUSTERED,YES,YES,PROJECT_SUMMARY_ID,6,NO
PROJECT_DIST,PK_PROJECT_DIST,CLUSTERED,YES,YES,CURRENCY_ID,7,NO
PROJECT_DIST,X_PROJ_DIST_1,NONCLUSTERED,NO,NO,BATCH_ID,1,NO
PROJECT_DIST,X_PROJ_DIST_2,NONCLUSTERED,NO,NO,GL_ACCOUNT_ID,1,NO
PROJECT_DIST,X_PROJ_DIST_3,NONCLUSTERED,NO,NO,SITE_ID,1,NO
PROJECT_DIST,X_PROJ_DIST_4,NONCLUSTERED,NO,NO,SOURCE_TYPE,1,NO
PROJECT_DIST,X_PROJ_DIST_4,NONCLUSTERED,NO,NO,SOURCE_ID,2,NO
PROJECT_DIST,X_PROJ_DIST_4,NONCLUSTERED,NO,NO,SOURCE_LOT_ID,3,NO
PROJECT_DIST,X_PROJ_DIST_4,NONCLUSTERED,NO,NO,SOURCE_SPLIT_ID,4,NO
PROJECT_DIST,X_PROJ_DIST_4,NONCLUSTERED,NO,NO,SOURCE_SUB_ID,5,NO
PROJECT_DIST,X_PROJ_DIST_5,NONCLUSTERED,NO,NO,GL_ACCOUNT_ID,1,NO
PROJECT_DIST,X_PROJ_DIST_5,NONCLUSTERED,NO,NO,SOURCE_TYPE,2,NO
PROJECT_DIST,X_PROJ_DIST_5,NONCLUSTERED,NO,NO,CURRENCY_ID,3,NO
PROJECT_DIST,X_PROJ_DIST_5,NONCLUSTERED,NO,NO,AMOUNT_TYPE,4,NO
PROJECT_DIST,X_PROJ_DIST_5,NONCLUSTERED,NO,NO,POSTING_DATE,5,NO
PROJECT_DIST,X_PROJ_DIST_5,NONCLUSTERED,NO,NO,PROJECT_ID,6,NO
PROJECT_DIST,X_PROJ_DIST_6,NONCLUSTERED,NO,NO,PROJECT_SUMMARY_ID,1,NO
PROJECT_DIST,X_PROJ_DIST_6,NONCLUSTERED,NO,NO,CURRENCY_ID,2,NO
PROJECT_DIST,X_PROJ_DIST_6,NONCLUSTERED,NO,NO,AMOUNT_TYPE,3,NO
PROJECT_EAC_POC,PK_PROJECT_EAC_POC,CLUSTERED,YES,YES,ID,1,NO
PROJECT_EAC_POC,PK_PROJECT_EAC_POC,CLUSTERED,YES,YES,PROJECT_ID,2,NO
PROJECT_ETC,PK_PROJECT_ETC,CLUSTERED,YES,YES,PROJECT_ID,1,NO
PROJECT_ETC,PK_PROJECT_ETC,CLUSTERED,YES,YES,ETC_VERSION_ID,2,NO
PROJECT_ETC,X_PRJ_ETC_0,NONCLUSTERED,YES,NO,PROJECT_ID,1,NO
PROJECT_ETC,X_PRJ_ETC_0,NONCLUSTERED,YES,NO,ETC_VERSION_ID,2,NO
PROJECT_GL_TRANS,PK_PROJECT_GL_TRANS,CLUSTERED,YES,YES,USER_ID,1,NO
PROJECT_GL_TRANS,PK_PROJECT_GL_TRANS,CLUSTERED,YES,YES,ID,2,NO
PROJECT_GL_TRANS,X_PRJ_GL_TRANS_0,NONCLUSTERED,YES,NO,USER_ID,1,NO
PROJECT_GL_TRANS,X_PRJ_GL_TRANS_0,NONCLUSTERED,YES,NO,ID,2,NO
PROJECT_GL_TRANS,X_PRJ_GL_TRANS_1,NONCLUSTERED,YES,NO,GL_ACCOUNT_ID,1,NO
PROJECT_GL_TRANS,X_PRJ_GL_TRANS_1,NONCLUSTERED,YES,NO,PROJECT_ID,2,NO
PROJECT_GL_TRANS,X_PRJ_GL_TRANS_1,NONCLUSTERED,YES,NO,USER_ID,3,NO
PROJECT_GL_TRANS,X_PRJ_GL_TRANS_1,NONCLUSTERED,YES,NO,ID,4,NO
PROJECT_GL_TRANS,X_PRJ_GL_TRANS_2,NONCLUSTERED,YES,NO,PROJECT_ID,1,NO
PROJECT_GL_TRANS,X_PRJ_GL_TRANS_2,NONCLUSTERED,YES,NO,WBS_CODE,2,NO
PROJECT_GL_TRANS,X_PRJ_GL_TRANS_2,NONCLUSTERED,YES,NO,DEPARTMENT_ID,3,NO
PROJECT_GL_TRANS,X_PRJ_GL_TRANS_2,NONCLUSTERED,YES,NO,COST_CATEGORY_ID,4,NO
PROJECT_GL_TRANS,X_PRJ_GL_TRANS_2,NONCLUSTERED,YES,NO,USER_ID,5,NO
PROJECT_GL_TRANS,X_PRJ_GL_TRANS_2,NONCLUSTERED,YES,NO,ID,6,NO
PROJECT_INFO,PK_PROJECT_INFO,CLUSTERED,YES,YES,ID,1,NO
PROJECT_INFO,X_PROJ_INFO_1,NONCLUSTERED,NO,NO,PROJECT_TYPE,1,NO
PROJECT_STATUS,PK_PROJECT_STATUS,CLUSTERED,YES,YES,CODE,1,NO
PROJECT_SUMMARY,PK_PROJECT_SUMMARY,CLUSTERED,YES,YES,ID,1,NO
PROJECT_SUMMARY,X_PROJ_SUMM_2,NONCLUSTERED,NO,NO,COST_CATEGORY_ID,1,NO
PROJECT_SUMMARY,X_PROJ_SUMM_3,NONCLUSTERED,NO,NO,SITE_ID,1,NO
PROJECT_SUMMARY,X_PROJ_SUMM_4,NONCLUSTERED,NO,NO,PROJECT_SUMM_TYPE,1,NO
PROJECT_SUMMARY,X_PROJ_SUMM_4,NONCLUSTERED,NO,NO,WORKORDER_SPLIT_ID,2,NO
PROJECT_SUMMARY,X_PROJ_SUMM_4,NONCLUSTERED,NO,NO,WORKORDER_BASE_ID,3,NO
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,ID,0,YES
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,DESCRIPTION,1,NO
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,PROJECT_ID,2,NO
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,PROJECT_SUMM_TYPE,3,NO
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,WORKORDER_BASE_ID,4,NO
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,WORKORDER_LOT_ID,5,NO
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,WORKORDER_SPLIT_ID,6,NO
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,WORKORDER_SUB_ID,7,NO
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,OPERATION_SEQ_NO,8,NO
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,WBS_CODE,9,NO
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,DEPARTMENT_ID,10,NO
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,COST_CATEGORY_ID,11,NO
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,ACCOUNT_YEAR,12,NO
PROJECT_SUMMARY,X_PROJ_SUMM_5,NONCLUSTERED,NO,NO,ACCOUNT_PERIOD,13,NO
PROJECT_TYPE,PK_PROJECT_TYPE,CLUSTERED,YES,YES,CODE,1,NO
PRORATED_LABOR_TX,PK_PRORATED_LABOR,CLUSTERED,YES,YES,PRORATE_ID,1,NO
PRORATED_LABOR_TX,PK_PRORATED_LABOR,CLUSTERED,YES,YES,TRANSACTION_ID,2,NO
PURC_CATEGORY_TYPE,PK_PURC_CATEGORY_TYPE,CLUSTERED,YES,YES,CODE,1,NO
PURC_GROUP_USER,PK_PURC_GROUP_USER,CLUSTERED,YES,YES,PURC_REQ_ID,1,NO
PURC_GROUP_USER,PK_PURC_GROUP_USER,CLUSTERED,YES,YES,GROUP_TYPE,2,NO
PURC_GROUP_USER,PK_PURC_GROUP_USER,CLUSTERED,YES,YES,USER_ID,3,NO
PURC_HISTORY,PK_PURC_HISTORY,CLUSTERED,YES,YES,PURC_REQ_ID,1,NO
PURC_HISTORY,PK_PURC_HISTORY,CLUSTERED,YES,YES,TYPE,2,NO
PURC_LINE_BINARY,PK_PURC_LINE_BINARY,CLUSTERED,YES,YES,PURC_ORDER_ID,1,NO
PURC_LINE_BINARY,PK_PURC_LINE_BINARY,CLUSTERED,YES,YES,PURC_ORDER_LINE_NO,2,NO
PURC_LINE_BINARY,PK_PURC_LINE_BINARY,CLUSTERED,YES,YES,TYPE,3,NO
PURC_LINE_DEL,PK_PURC_LINE_DEL,CLUSTERED,YES,YES,PURC_ORDER_ID,1,NO
PURC_LINE_DEL,PK_PURC_LINE_DEL,CLUSTERED,YES,YES,PURC_ORDER_LINE_NO,2,NO
PURC_LINE_DEL,PK_PURC_LINE_DEL,CLUSTERED,YES,YES,DEL_SCHED_LINE_NO,3,NO
PURC_LINE_DEL,X_PURC_LINE_DEL_1,NONCLUSTERED,NO,NO,WAREHOUSE_ID,1,NO
PURC_LINE_TRC_CTL,PK_PURC_LINE_TRC_CTL,CLUSTERED,YES,YES,PURC_ORDER_ID,1,NO
PURC_LINE_TRC_CTL,PK_PURC_LINE_TRC_CTL,CLUSTERED,YES,YES,PURC_ORDER_LINE_NO,2,NO
PURC_MATL_DETAIL,PK_PURC_MATL_DETAIL,CLUSTERED,YES,YES,PURC_ORDER_ID,1,NO
PURC_MATL_DETAIL,PK_PURC_MATL_DETAIL,CLUSTERED,YES,YES,DIST_NO,2,NO
PURC_MATL_DETAIL,PK_PURC_MATL_DETAIL,CLUSTERED,YES,YES,TRANSACTION_ID,3,NO
PURC_MATL_DETAIL,PK_PURC_MATL_DETAIL,CLUSTERED,YES,YES,CURRENCY_ID,4,NO
PURC_MATL_DETAIL,X_PURC_MATL_DET_1,NONCLUSTERED,NO,NO,PART_ID,1,NO
PURC_MATL_DETAIL,X_PURC_MATL_DET_1,NONCLUSTERED,NO,NO,TRANSACTION_ID,2,NO
PURC_MATL_DETAIL,X_PURC_MATL_DET_2,NONCLUSTERED,NO,NO,PURC_ORDER_ID,1,NO
PURC_MATL_DETAIL,X_PURC_MATL_DET_2,NONCLUSTERED,NO,NO,PURC_ORDER_LINE_NO,2,NO
PURC_MATL_DETAIL,X_PURC_MATL_DET_2,NONCLUSTERED,NO,NO,TRANSACTION_ID,3,NO
PURC_MATL_DETAIL,X_PURC_MATL_DET_3,NONCLUSTERED,NO,NO,TRANSACTION_ID,1,NO
PURC_MATL_DETAIL,X_PURC_MATL_DET_3,NONCLUSTERED,NO,NO,DIST_NO,2,NO
PURC_MATL_DETAIL,X_PURC_MATL_DET_4,NONCLUSTERED,NO,NO,TRANSACTION_ID,1,NO
PURC_ORDER_BINARY,PK_PURC_ORDER_BINARY,CLUSTERED,YES,YES,PURC_ORDER_ID,1,NO
PURC_ORDER_BINARY,PK_PURC_ORDER_BINARY,CLUSTERED,YES,YES,TYPE,2,NO
PURC_ORDER_CURR,PK_PURC_ORD_CURR,CLUSTERED,YES,YES,PURC_ORDER_ID,1,NO
PURC_ORDER_CURR,PK_PURC_ORD_CURR,CLUSTERED,YES,YES,CURRENCY_ID,2,NO
PURC_ORDER_LINE,PK_PURC_ORDER_LINE,CLUSTERED,YES,YES,PURC_ORDER_ID,1,NO
PURC_ORDER_LINE,PK_PURC_ORDER_LINE,CLUSTERED,YES,YES,LINE_NO,2,NO
PURC_ORDER_LINE,X_PURC_LINE_1,NONCLUSTERED,NO,NO,PART_ID,1,NO
PURC_ORDER_LINE,X_PURC_LINE_2,NONCLUSTERED,NO,NO,VENDOR_PART_ID,1,NO
PURC_ORDER_LINE,X_PURC_LINE_3,NONCLUSTERED,NO,NO,SERVICE_ID,1,NO
PURC_ORDER_LINE,X_PURC_LINE_4,NONCLUSTERED,NO,NO,WAREHOUSE_ID,1,NO
PURC_ORDER_LINE,X_PURC_LINE_5,NONCLUSTERED,NO,NO,COST_CATEGORY_ID,1,NO
PURC_ORDER_REQ,PK_PURC_ORDER_REQ,CLUSTERED,YES,YES,PURC_ORD_ID,1,NO
PURC_ORDER_REQ,PK_PURC_ORDER_REQ,CLUSTERED,YES,YES,PURC_ORD_LINE_NO,2,NO
PURC_ORDER_REQ,PK_PURC_ORDER_REQ,CLUSTERED,YES,YES,PURC_REQ_ID,3,NO
PURC_ORDER_REQ,PK_PURC_ORDER_REQ,CLUSTERED,YES,YES,PURC_REQ_LINE_NO,4,NO
PURC_ORDER_RFQ,PK_PURC_ORDER_RFQ,CLUSTERED,YES,YES,PURC_ORD_ID,1,NO
PURC_ORDER_RFQ,PK_PURC_ORDER_RFQ,CLUSTERED,YES,YES,PURC_ORD_LINE_NO,2,NO
PURC_ORDER_RFQ,PK_PURC_ORDER_RFQ,CLUSTERED,YES,YES,PURC_RFQ_ID,3,NO
PURC_ORDER_RFQ,PK_PURC_ORDER_RFQ,CLUSTERED,YES,YES,PURC_RFQ_LINE_NO,4,NO
PURC_ORDER_SYNC,PK_PO_SYNC,CLUSTERED,YES,YES,EVENT_ID,1,NO
PURC_REQ_BINARY,PK_PURC_REQ_BINARY,CLUSTERED,YES,YES,PURC_REQ_ID,1,NO
PURC_REQ_BINARY,PK_PURC_REQ_BINARY,CLUSTERED,YES,YES,TYPE,2,NO
PURC_REQ_CURR,PK_PURC_REQ_CURR,CLUSTERED,YES,YES,PURC_REQ_ID,1,NO
PURC_REQ_CURR,PK_PURC_REQ_CURR,CLUSTERED,YES,YES,CURRENCY_ID,2,NO
PURC_REQ_LINE,PK_PURC_REQ_LINE,CLUSTERED,YES,YES,PURC_REQ_ID,1,NO
PURC_REQ_LINE,PK_PURC_REQ_LINE,CLUSTERED,YES,YES,LINE_NO,2,NO
PURC_REQ_LINE,X_REQ_LINE_1,NONCLUSTERED,NO,NO,PART_ID,1,NO
PURC_REQ_LINE,X_REQ_LINE_2,NONCLUSTERED,NO,NO,VENDOR_PART_ID,1,NO
PURC_REQ_LINE,X_REQ_LINE_3,NONCLUSTERED,NO,NO,WAREHOUSE_ID,1,NO
PURC_REQ_LINE,X_REQ_LINE_4,NONCLUSTERED,NO,NO,COST_CATEGORY_ID,1,NO
PURC_REQ_LINE_DEL,PK_PURC_REQ_LINE_DEL,CLUSTERED,YES,YES,PURC_REQ_ID,1,NO
PURC_REQ_LINE_DEL,PK_PURC_REQ_LINE_DEL,CLUSTERED,YES,YES,PURC_REQ_LINE_NO,2,NO
PURC_REQ_LINE_DEL,PK_PURC_REQ_LINE_DEL,CLUSTERED,YES,YES,DEL_SCHED_LINE_NO,3,NO
PURC_REQ_LINE_DEL,X_PURC_RQ_LN_DEL_1,NONCLUSTERED,NO,NO,WAREHOUSE_ID,1,NO
PURC_REQ_LN_BINARY,PK_PURC_REQ_LN_BINARY,CLUSTERED,YES,YES,PURC_REQ_ID,1,NO
PURC_REQ_LN_BINARY,PK_PURC_REQ_LN_BINARY,CLUSTERED,YES,YES,PURC_REQ_LINE_NO,2,NO
PURC_REQ_LN_BINARY,PK_PURC_REQ_LN_BINARY,CLUSTERED,YES,YES,TYPE,3,NO
PURC_REQUISITION,PK_PURC_REQISITION,CLUSTERED,YES,YES,ID,1,NO
PURC_REQUISITION,X_PURC_REQ_1,NONCLUSTERED,NO,NO,SITE_ID,1,NO
PURC_REQUISITION,X_PURC_REQ_2,NONCLUSTERED,NO,NO,WAREHOUSE_ID,1,NO
PURC_RFQ_REQ,PK_PURC_RFQ_REQ,CLUSTERED,YES,YES,RFQ_ID,1,NO
PURC_RFQ_REQ,PK_PURC_RFQ_REQ,CLUSTERED,YES,YES,RFQ_LINE_NO,2,NO
PURC_RFQ_REQ,PK_PURC_RFQ_REQ,CLUSTERED,YES,YES,PURC_REQ_ID,3,NO
PURC_RFQ_REQ,PK_PURC_RFQ_REQ,CLUSTERED,YES,YES,PURC_REQ_LINE_NO,4,NO
PURC_SERV_DETAIL,PK_PURC_SERV_DETAIL,CLUSTERED,YES,YES,PURC_ORDER_ID,1,NO
PURC_SERV_DETAIL,PK_PURC_SERV_DETAIL,CLUSTERED,YES,YES,DIST_NO,2,NO
PURC_SERV_DETAIL,PK_PURC_SERV_DETAIL,CLUSTERED,YES,YES,TRANSACTION_ID,3,NO
PURC_SERV_DETAIL,PK_PURC_SERV_DETAIL,CLUSTERED,YES,YES,CURRENCY_ID,4,NO
PURC_SERV_DETAIL,X_PURC_SERV_DET_1,NONCLUSTERED,NO,NO,SERVICE_ID,1,NO
PURC_SERV_DETAIL,X_PURC_SERV_DET_1,NONCLUSTERED,NO,NO,TRANSACTION_ID,2,NO
PURC_SERV_DETAIL,X_PURC_SERV_DET_2,NONCLUSTERED,NO,NO,PURC_ORDER_ID,1,NO
PURC_SERV_DETAIL,X_PURC_SERV_DET_2,NONCLUSTERED,NO,NO,PURC_ORDER_LINE_NO,2,NO
PURC_SERV_DETAIL,X_PURC_SERV_DET_2,NONCLUSTERED,NO,NO,TRANSACTION_ID,3,NO
PURC_SERV_DETAIL,X_PURC_SERV_DET_3,NONCLUSTERED,NO,NO,TRANSACTION_ID,1,NO
PURC_SERV_DETAIL,X_PURC_SERV_DET_4,NONCLUSTERED,NO,NO,TRANSACTION_ID,1,NO
PURC_SERV_DETAIL,X_PURC_SERV_DET_4,NONCLUSTERED,NO,NO,DIST_NO,2,NO
PURCHASE_CONTRACT,PK_PURCHASE_CONTRACT,CLUSTERED,YES,YES,ID,1,NO
PURCHASE_DIST,PK_PURCHASE_DIST,CLUSTERED,YES,YES,PURC_ORDER_ID,1,NO
PURCHASE_DIST,PK_PURCHASE_DIST,CLUSTERED,YES,YES,DIST_NO,2,NO
PURCHASE_DIST,PK_PURCHASE_DIST,CLUSTERED,YES,YES,ENTRY_NO,3,NO
PURCHASE_DIST,PK_PURCHASE_DIST,CLUSTERED,YES,YES,CURRENCY_ID,4,NO
PURCHASE_DIST,X_PURC_DIST_1,NONCLUSTERED,NO,NO,BATCH_ID,1,NO
PURCHASE_DIST,X_PURC_DIST_2,NONCLUSTERED,NO,NO,GL_ACCOUNT_ID,1,NO
PURCHASE_DIST,X_PURC_DIST_3,NONCLUSTERED,NO,NO,SITE_ID,1,NO
PURCHASE_ORDER,PK_PURCHASE_ORDER,CLUSTERED,YES,YES,ID,1,NO
PURCHASE_ORDER,X_PURC_ORDER_1,NONCLUSTERED,NO,NO,VENDOR_ID,1,NO
PURCHASE_ORDER,X_PURC_ORDER_2,NONCLUSTERED,NO,NO,POSTING_CANDIDATE,1,NO
PURCHASE_ORDER,X_PURC_ORDER_3,NONCLUSTERED,NO,NO,VENDOR_ID,1,NO
PURCHASE_ORDER,X_PURC_ORDER_3,NONCLUSTERED,NO,NO,PURC_ORD_ADDR_NO,2,NO
PURCHASE_ORDER,X_PURC_ORDER_4,NONCLUSTERED,NO,NO,SHIPTO_ADDR_NO,1,NO
PURCHASE_ORDER,X_PURC_ORDER_5,NONCLUSTERED,NO,NO,SITE_ID,1,NO
PURCHASE_ORDER,X_PURC_ORDER_6,NONCLUSTERED,NO,NO,WAREHOUSE_ID,1,NO
QRP_CONTROL,PK_QRP_CONTROL,CLUSTERED,YES,YES,STD_QRP_NAME,1,NO
QRP_CONTROL,PK_QRP_CONTROL,CLUSTERED,YES,YES,CONTEXT_TYPE,2,NO
QRP_CONTROL,PK_QRP_CONTROL,CLUSTERED,YES,YES,CONTEXT_ID,3,NO
QUERY,PK_QUERY,CLUSTERED,YES,YES,USER_ID,1,NO
QUERY,PK_QUERY,CLUSTERED,YES,YES,NAME,2,NO
QUOTE,PK_QUOTE,CLUSTERED,YES,YES,ID,1,NO
QUOTE,X_QUOTE_1,NONCLUSTERED,NO,NO,CUSTOMER_ID,1,NO
QUOTE,X_QUOTE_2,NONCLUSTERED,NO,NO,CURRENCY_ID,1,NO
QUOTE,X_QUOTE_3,NONCLUSTERED,NO,NO,SITE_ID,1,NO
QUOTE,X_QUOTE_4,NONCLUSTERED,NO,NO,PROJECT_ID,1,NO
QUOTE_BINARY,PK_QUOTE_BINARY,CLUSTERED,YES,YES,QUOTE_ID,1,NO
QUOTE_BINARY,PK_QUOTE_BINARY,CLUSTERED,YES,YES,TYPE,2,NO
QUOTE_LINE,PK_QUOTE_LINE,CLUSTERED,YES,YES,QUOTE_ID,1,NO
QUOTE_LINE,PK_QUOTE_LINE,CLUSTERED,YES,YES,LINE_NO,2,NO
QUOTE_LINE,X_QUOTE_LINE_1,NONCLUSTERED,NO,NO,WORKORDER_TYPE,1,NO
QUOTE_LINE,X_QUOTE_LINE_1,NONCLUSTERED,NO,NO,WORKORDER_BASE_ID,2,NO
QUOTE_LINE,X_QUOTE_LINE_1,NONCLUSTERED,NO,NO,WORKORDER_LOT_ID,3,NO
QUOTE_LINE,X_QUOTE_LINE_1,NONCLUSTERED,NO,NO,WORKORDER_SPLIT_ID,4,NO
QUOTE_LINE,X_QUOTE_LINE_1,NONCLUSTERED,NO,NO,WORKORDER_SUB_ID,5,NO
QUOTE_LINE,X_QUOTE_LINE_2,NONCLUSTERED,NO,NO,PART_ID,1,NO
QUOTE_LINE,X_QUOTE_LINE_3,NONCLUSTERED,NO,NO,CUSTOMER_PART_ID,1,NO
QUOTE_LINE_BILLING,PK_QUOTE_LINE_BILLING,CLUSTERED,YES,YES,QUOTE_ID,1,NO
QUOTE_LINE_BILLING,PK_QUOTE_LINE_BILLING,CLUSTERED,YES,YES,QUOTE_LINE_NO,2,NO
QUOTE_LINE_BILLING,PK_QUOTE_LINE_BILLING,CLUSTERED,YES,YES,EVENT_SEQ_NO,3,NO
QUOTE_LINE_BINARY,PK_QUOTE_LINE_BINARY,CLUSTERED,YES,YES,QUOTE_ID,1,NO
QUOTE_LINE_BINARY,PK_QUOTE_LINE_BINARY,CLUSTERED,YES,YES,QUOTE_LINE_NO,2,NO
QUOTE_LINE_BINARY,PK_QUOTE_LINE_BINARY,CLUSTERED,YES,YES,TYPE,3,NO
QUOTE_OPT_BINARY,PK_QUOTE_OPT_BINARY,CLUSTERED,YES,YES,QUOTE_ID,1,NO
QUOTE_OPT_BINARY,PK_QUOTE_OPT_BINARY,CLUSTERED,YES,YES,QUOTE_LINE_NO,2,NO
QUOTE_OPT_BINARY,PK_QUOTE_OPT_BINARY,CLUSTERED,YES,YES,TYPE,3,NO
QUOTE_OPT_BINARY,PK_QUOTE_OPT_BINARY,CLUSTERED,YES,YES,SEQ_NO,4,NO
QUOTE_ORDER,PK_QUOTE_ORDER,CLUSTERED,YES,YES,QUOTE_ID,1,NO
QUOTE_ORDER,PK_QUOTE_ORDER,CLUSTERED,YES,YES,CUST_ORDER_ID,2,NO
QUOTE_ORDER,X_QUOTE_ORDER_1,NONCLUSTERED,NO,NO,CUST_ORDER_ID,1,NO
QUOTE_ORDER_LINE,PK_QOUTE_ORDER_LINE,CLUSTERED,YES,YES,QUOTE_ID,1,NO
QUOTE_ORDER_LINE,PK_QOUTE_ORDER_LINE,CLUSTERED,YES,YES,QUOTE_LINE_NO,2,NO
QUOTE_ORDER_LINE,PK_QOUTE_ORDER_LINE,CLUSTERED,YES,YES,CUST_ORDER_ID,3,NO
